sub,trial,emotion,valence,arousal,study
47,10,aroused,3,242,ug
47,11,relaxed,-3,-238,ug
47,12,sluggish,-7,-239,ug
47,13,peppy,143,180,ug
47,14,satisfied,229,1,ug
47,15,happy,236,8,ug
47,16,still,-1,4,ug
47,17,annoyed,-213,7,ug
47,18,sleepy,2,-238,ug
47,19,nervous,-240,135,ug
47,20,disgusted,-241,101,ug
48,1,surprised,0,176,ug
48,2,happy,182,196,ug
48,3,sluggish,1,-203,ug
48,4,satisfied,128,27,ug
48,5,neutral,-1,0,ug
48,6,relaxed,146,-172,ug
48,7,disappointed,-96,61,ug
48,8,sad,-207,50,ug
48,9,nervous,-129,162,ug
48,10,angry,-240,237,ug
48,11,enthusiastic,107,85,ug
48,12,sleepy,0,-240,ug
48,13,annoyed,-22,20,ug
48,14,quiet,0,-239,ug
48,15,still,0,-249,ug
48,16,disgusted,-177,104,ug
48,17,peppy,193,121,ug
48,18,aroused,0,246,ug
48,19,afraid,-211,222,ug
48,20,calm,137,-235,ug
49,1,afraid,-159,150,ug
49,2,surprised,118,35,ug
49,3,aroused,100,206,ug
49,4,quiet,76,-194,ug
49,5,still,-23,-190,ug
49,6,sluggish,-96,-63,ug
49,7,peppy,161,138,ug
49,8,angry,-168,-23,ug
49,9,happy,99,104,ug
49,10,nervous,-123,138,ug
49,11,sleepy,-43,-176,ug
49,12,enthusiastic,101,130,ug
49,13,neutral,8,-20,ug
49,14,satisfied,126,75,ug
49,15,annoyed,-51,63,ug
49,16,calm,38,72,ug
49,17,disgusted,-169,120,ug
49,18,sad,-126,-63,ug
49,19,relaxed,213,-214,ug
49,20,disappointed,-88,-68,ug
50,1,nervous,-209,215,ug
50,2,still,95,-234,ug
50,3,quiet,108,-234,ug
50,4,aroused,0,248,ug
50,5,disgusted,-211,203,ug
50,6,angry,-220,213,ug
50,7,disappointed,-211,4,ug
50,8,peppy,204,214,ug
50,9,neutral,4,-1,ug
50,10,relaxed,216,-242,ug
50,11,surprised,73,205,ug
50,12,satisfied,205,-59,ug
50,13,happy,190,85,ug
50,14,afraid,-233,176,ug
50,15,calm,93,-233,ug
50,16,sleepy,4,-236,ug
50,17,sluggish,-205,-227,ug
50,18,annoyed,-227,55,ug
50,19,enthusiastic,197,196,ug
50,20,sad,-235,-2,ug
51,1,happy,241,-1,ug
51,2,afraid,-247,247,ug
51,3,disappointed,-155,-134,ug
51,4,sluggish,-40,-245,ug
51,5,relaxed,245,-247,ug
51,6,annoyed,-123,226,ug
51,7,surprised,138,247,ug
51,8,enthusiastic,210,245,ug
51,9,calm,245,-245,ug
51,10,sleepy,6,-247,ug
51,11,nervous,-70,243,ug
51,12,satisfied,164,-82,ug
51,13,sad,-236,-30,ug
51,14,disgusted,-171,159,ug
51,15,still,1,-111,ug
51,16,aroused,0,239,ug
51,17,neutral,0,0,ug
51,18,angry,-246,246,ug
51,19,peppy,72,231,ug
51,20,quiet,-1,-179,ug
52,1,quiet,-3,-206,ug
52,2,nervous,-177,201,ug
52,3,afraid,-239,239,ug
52,4,disgusted,-209,162,ug
52,5,satisfied,139,-25,ug
52,6,aroused,-1,235,ug
52,7,sad,-231,-70,ug
52,8,surprised,3,238,ug
52,9,peppy,166,222,ug
52,10,still,1,-236,ug
52,11,angry,-243,245,ug
52,12,neutral,0,1,ug
52,13,happy,243,0,ug
52,14,disappointed,-220,-168,ug
52,15,sleepy,0,-202,ug
52,16,relaxed,187,-232,ug
52,17,sluggish,-202,-224,ug
52,18,enthusiastic,238,240,ug
52,19,calm,196,-225,ug
52,20,annoyed,-231,208,ug
54,1,annoyed,-245,247,ug
54,2,happy,248,246,ug
54,3,nervous,-77,246,ug
54,4,angry,-246,248,ug
54,5,relaxed,242,-241,ug
54,6,afraid,-130,247,ug
54,7,peppy,56,245,ug
54,8,disappointed,-88,-135,ug
54,9,satisfied,239,132,ug
54,10,still,0,-235,ug
54,11,neutral,1,1,ug
54,12,aroused,0,247,ug
54,13,surprised,108,248,ug
54,14,disgusted,-100,124,ug
54,15,sad,-244,-244,ug
54,16,enthusiastic,248,246,ug
54,17,calm,248,-249,ug
54,18,sluggish,2,-248,ug
54,19,sleepy,86,-237,ug
54,20,quiet,126,-247,ug
55,1,nervous,115,131,ug
55,2,happy,249,247,ug
55,3,still,0,0,ug
55,4,angry,-240,-234,ug
55,5,aroused,-212,-89,ug
55,6,neutral,0,1,ug
55,7,surprised,172,218,ug
55,8,sleepy,-18,-246,ug
55,9,disgusted,-249,-19,ug
55,10,sad,-243,1,ug
55,11,annoyed,-243,-1,ug
55,12,peppy,111,126,ug
55,13,calm,0,1,ug
55,14,disappointed,-215,3,ug
55,15,quiet,-28,-67,ug
55,16,enthusiastic,41,230,ug
55,17,afraid,-116,-1,ug
55,18,sluggish,-27,-157,ug
55,19,relaxed,-1,-3,ug
55,20,satisfied,234,-7,ug
56,1,enthusiastic,138,129,ug
56,2,nervous,-94,119,ug
56,3,peppy,58,209,ug
56,4,sleepy,6,-217,ug
56,5,surprised,-17,7,ug
56,6,sluggish,-125,-198,ug
56,7,satisfied,231,106,ug
56,8,disappointed,-30,-97,ug
56,9,annoyed,-74,196,ug
56,10,relaxed,136,-202,ug
56,11,happy,180,175,ug
56,12,calm,10,-165,ug
56,13,afraid,-210,207,ug
56,14,aroused,17,220,ug
56,15,sad,-136,-39,ug
56,16,angry,-195,210,ug
56,17,disgusted,-173,104,ug
56,18,still,-1,-1,ug
56,19,quiet,0,-121,ug
56,20,neutral,0,0,ug
57,1,peppy,157,180,ug
57,2,aroused,6,239,ug
57,3,sleepy,4,-224,ug
57,4,disgusted,-241,-98,ug
57,5,sad,-245,-243,ug
57,6,disappointed,-77,-60,ug
57,7,annoyed,-78,-31,ug
57,8,enthusiastic,45,35,ug
57,9,nervous,-147,-245,ug
57,10,surprised,120,-56,ug
57,11,still,112,-115,ug
57,12,calm,188,-78,ug
57,13,relaxed,240,-71,ug
57,14,sluggish,-99,-191,ug
57,15,afraid,-241,-246,ug
57,16,angry,-117,107,ug
57,17,satisfied,137,168,ug
57,18,neutral,1,0,ug
57,19,happy,46,187,ug
57,20,quiet,83,-102,ug
58,1,still,-1,-147,ug
58,2,disappointed,-164,-82,ug
58,3,nervous,-164,172,ug
58,4,annoyed,-63,41,ug
58,5,neutral,0,0,ug
58,6,afraid,-188,203,ug
58,7,calm,88,-141,ug
58,8,sluggish,-53,-150,ug
58,9,peppy,72,157,ug
58,10,quiet,1,-127,ug
58,11,sad,-199,-152,ug
58,12,angry,-192,207,ug
58,13,sleepy,10,-192,ug
58,14,satisfied,122,-20,ug
58,15,relaxed,132,-184,ug
58,16,disgusted,-87,32,ug
58,17,aroused,176,187,ug
58,18,surprised,32,150,ug
58,19,happy,211,115,ug
58,20,enthusiastic,142,176,ug
59,1,enthusiastic,172,46,ug
59,2,nervous,-208,-21,ug
59,3,sad,-233,-15,ug
59,4,quiet,19,-213,ug
59,5,disappointed,-224,-10,ug
59,6,sleepy,25,-208,ug
59,7,surprised,185,182,ug
59,8,peppy,217,189,ug
59,9,annoyed,-193,-187,ug
59,10,angry,-197,218,ug
59,11,afraid,-157,221,ug
59,12,sluggish,-57,-229,ug
59,13,aroused,35,214,ug
59,14,satisfied,224,54,ug
59,15,relaxed,211,-50,ug
59,16,disgusted,-215,152,ug
59,17,happy,164,182,ug
59,18,still,45,-214,ug
59,19,neutral,5,6,ug
59,20,calm,35,-220,ug
60,1,sluggish,-162,-164,ug
60,2,still,183,-128,ug
60,3,angry,-130,189,ug
60,4,annoyed,-131,-109,ug
60,5,neutral,3,0,ug
60,6,sad,-137,-189,ug
60,7,calm,182,-167,ug
60,8,quiet,134,-134,ug
60,9,peppy,152,142,ug
60,10,sleepy,145,-181,ug
60,11,satisfied,122,-103,ug
60,12,disappointed,-160,-116,ug
60,13,enthusiastic,105,129,ug
60,14,surprised,119,183,ug
60,15,disgusted,-162,168,ug
60,16,afraid,-108,200,ug
60,17,nervous,-147,188,ug
60,18,aroused,179,189,ug
60,19,relaxed,180,-167,ug
60,20,happy,158,197,ug
61,1,satisfied,199,-66,ug
61,2,surprised,-39,208,ug
61,3,annoyed,-188,156,ug
61,4,calm,163,-170,ug
61,5,quiet,32,-219,ug
61,6,happy,247,197,ug
61,7,sad,-234,52,ug
61,8,relaxed,135,-219,ug
61,9,angry,-239,242,ug
61,10,aroused,44,226,ug
61,11,enthusiastic,78,232,ug
61,12,peppy,180,181,ug
61,13,disappointed,-237,-164,ug
61,14,disgusted,-239,243,ug
61,15,still,5,-237,ug
61,16,afraid,-247,246,ug
61,17,nervous,-127,213,ug
61,18,sluggish,0,-235,ug
61,19,sleepy,-33,-233,ug
61,20,neutral,0,2,ug
62,1,surprised,1,223,ug
62,2,enthusiastic,210,223,ug
62,3,disappointed,-110,-192,ug
62,4,calm,2,1,ug
62,5,quiet,0,-210,ug
62,6,sluggish,-59,-55,ug
62,7,afraid,-155,215,ug
62,8,nervous,-106,166,ug
62,9,peppy,196,186,ug
62,10,sleepy,0,-210,ug
62,11,angry,-197,220,ug
62,12,sad,-228,91,ug
62,13,neutral,0,-2,ug
62,14,happy,220,2,ug
62,15,satisfied,89,2,ug
62,16,disgusted,-128,178,ug
62,17,still,1,2,ug
62,18,annoyed,-181,2,ug
62,19,aroused,1,220,ug
62,20,relaxed,1,-202,ug
63,1,sad,-138,-2,ug
63,2,disgusted,-212,237,ug
63,3,disappointed,-148,-3,ug
63,4,satisfied,191,234,ug
63,5,peppy,212,243,ug
63,6,sluggish,-1,-131,ug
63,7,still,1,0,ug
63,8,angry,-221,233,ug
63,9,nervous,-1,95,ug
63,10,relaxed,96,-82,ug
63,11,aroused,4,240,ug
63,12,quiet,-3,0,ug
63,13,afraid,-190,192,ug
63,14,annoyed,-95,79,ug
63,15,sleepy,-1,-241,ug
63,16,neutral,-1,1,ug
63,17,enthusiastic,196,233,ug
63,18,surprised,1,227,ug
63,19,calm,-1,-1,ug
63,20,happy,232,-1,ug
64,1,angry,-201,219,ug
64,2,quiet,222,-25,ug
64,3,enthusiastic,131,191,ug
64,4,calm,204,-20,ug
64,5,still,6,-10,ug
64,6,annoyed,-197,34,ug
64,7,afraid,-28,98,ug
64,8,nervous,-201,152,ug
64,9,sad,-118,-178,ug
64,10,disappointed,-163,-48,ug
64,11,peppy,137,138,ug
64,12,relaxed,202,-17,ug
64,13,sleepy,26,-239,ug
64,14,sluggish,21,-236,ug
64,15,disgusted,-191,58,ug
64,16,aroused,25,214,ug
64,17,satisfied,184,66,ug
64,18,surprised,33,169,ug
64,19,neutral,-6,0,ug
64,20,happy,218,220,ug
65,1,relaxed,221,-219,ug
65,2,satisfied,245,10,ug
65,3,sleepy,2,-235,ug
65,4,peppy,43,194,ug
65,5,nervous,-85,182,ug
65,6,surprised,0,194,ug
65,7,sad,-126,-40,ug
65,8,calm,40,-148,ug
65,9,disgusted,-236,152,ug
65,10,annoyed,-92,92,ug
65,11,neutral,0,0,ug
65,12,enthusiastic,122,120,ug
65,13,afraid,-174,64,ug
65,14,happy,235,92,ug
65,15,aroused,-1,213,ug
65,16,angry,-215,171,ug
65,17,disappointed,-173,18,ug
65,18,quiet,0,-165,ug
65,19,sluggish,-12,-145,ug
65,20,still,1,2,ug
66,1,sad,-175,-125,ug
66,2,disappointed,-99,40,ug
66,3,aroused,0,149,ug
66,4,calm,148,-128,ug
66,5,afraid,-135,156,ug
66,6,sluggish,-131,-166,ug
66,7,relaxed,47,-120,ug
66,8,annoyed,-148,97,ug
66,9,still,3,-150,ug
66,10,disgusted,-130,75,ug
66,11,surprised,3,114,ug
66,12,angry,-82,156,ug
66,13,happy,80,60,ug
66,14,neutral,-5,3,ug
66,15,nervous,-136,90,ug
66,16,sleepy,1,-164,ug
66,17,quiet,1,-60,ug
66,18,enthusiastic,116,145,ug
66,19,peppy,53,147,ug
66,20,satisfied,16,154,ug
67,1,satisfied,19,39,ug
67,2,sad,-104,-79,ug
67,3,surprised,-1,199,ug
67,4,nervous,-140,128,ug
67,5,enthusiastic,144,146,ug
67,6,still,67,-69,ug
67,7,peppy,46,124,ug
67,8,calm,88,-96,ug
67,9,disgusted,-86,31,ug
67,10,sleepy,-1,-154,ug
67,11,relaxed,148,-42,ug
67,12,aroused,83,173,ug
67,13,happy,173,136,ug
67,14,angry,-148,200,ug
67,15,afraid,-42,153,ug
67,16,quiet,2,-136,ug
67,17,disappointed,-91,-41,ug
67,18,neutral,-1,1,ug
67,19,annoyed,-19,98,ug
67,20,sluggish,-103,-108,ug
68,1,still,15,-212,ug
68,2,sluggish,-185,-183,ug
68,3,happy,238,238,ug
68,4,aroused,3,244,ug
68,5,satisfied,125,115,ug
68,6,annoyed,-128,-110,ug
68,7,peppy,236,228,ug
68,8,sleepy,-1,-204,ug
68,9,relaxed,95,-207,ug
68,10,quiet,19,-210,ug
68,11,afraid,-205,193,ug
68,12,enthusiastic,234,235,ug
68,13,angry,-224,219,ug
68,14,neutral,-4,-3,ug
68,15,sad,-214,87,ug
68,16,disgusted,-214,149,ug
68,17,surprised,123,219,ug
68,18,calm,2,-222,ug
68,19,disappointed,-221,34,ug
68,20,nervous,-126,230,ug
69,1,aroused,-1,223,ug
69,2,satisfied,61,94,ug
69,3,surprised,-43,215,ug
69,4,disgusted,-83,230,ug
69,5,calm,-2,-4,ug
69,6,nervous,-177,148,ug
69,7,annoyed,-220,37,ug
69,8,still,1,-2,ug
69,9,neutral,1,-3,ug
69,10,disappointed,-189,-35,ug
69,11,sad,-230,26,ug
69,12,relaxed,1,-1,ug
69,13,angry,-216,143,ug
69,14,happy,174,64,ug
69,15,peppy,11,20,ug
69,16,afraid,-193,169,ug
69,17,enthusiastic,99,197,ug
69,18,quiet,1,0,ug
69,19,sluggish,-185,-44,ug
69,20,sleepy,-17,-5,ug
70,1,neutral,2,1,ug
70,2,happy,238,0,ug
70,3,sad,-236,-2,ug
70,4,disappointed,-4,0,ug
70,5,nervous,1,235,ug
70,6,sleepy,0,-238,ug
70,7,relaxed,0,-236,ug
70,8,angry,-236,0,ug
70,9,sluggish,1,-235,ug
70,10,calm,1,-230,ug
70,11,satisfied,239,2,ug
70,12,afraid,-236,1,ug
70,13,quiet,4,-237,ug
70,14,disgusted,-235,-2,ug
70,15,annoyed,-1,237,ug
70,16,aroused,0,237,ug
70,17,still,1,-236,ug
70,18,peppy,2,236,ug
70,19,enthusiastic,238,-1,ug
70,20,surprised,0,235,ug
71,1,calm,209,-221,ug
71,2,satisfied,234,171,ug
71,3,annoyed,-225,193,ug
71,4,quiet,7,-222,ug
71,5,still,67,-229,ug
71,6,happy,222,224,ug
71,7,sad,-216,-22,ug
71,8,nervous,-231,230,ug
71,9,neutral,0,1,ug
71,10,aroused,0,236,ug
71,11,angry,-240,237,ug
71,12,sluggish,-231,-239,ug
71,13,afraid,-233,192,ug
71,14,disappointed,-226,70,ug
71,15,peppy,225,229,ug
71,16,relaxed,239,-243,ug
71,17,sleepy,-1,-239,ug
71,18,surprised,60,239,ug
71,19,disgusted,-236,139,ug
71,20,enthusiastic,222,236,ug
73,1,neutral,1,1,ug
73,2,happy,179,225,ug
73,3,surprised,142,135,ug
73,4,angry,-219,157,ug
73,5,sleepy,-59,-105,ug
73,6,afraid,-125,184,ug
73,7,disgusted,-119,186,ug
73,8,sad,-180,157,ug
73,9,disappointed,-174,154,ug
73,10,enthusiastic,128,218,ug
73,11,satisfied,93,53,ug
73,12,calm,213,-15,ug
73,13,aroused,162,177,ug
73,14,quiet,197,-28,ug
73,15,peppy,156,137,ug
73,16,nervous,-114,-45,ug
73,17,sluggish,-93,-33,ug
73,18,still,16,13,ug
73,19,relaxed,15,9,ug
73,20,annoyed,-102,19,ug
74,1,sluggish,-66,-146,ug
74,2,sleepy,-22,-195,ug
74,3,relaxed,203,-95,ug
74,4,nervous,-89,153,ug
74,5,surprised,2,171,ug
74,6,afraid,-196,203,ug
74,7,annoyed,-176,117,ug
74,8,satisfied,220,-24,ug
74,9,aroused,1,114,ug
74,10,neutral,1,2,ug
74,11,angry,-201,206,ug
74,12,peppy,126,145,ug
74,13,enthusiastic,129,167,ug
74,14,still,2,-104,ug
74,15,sad,-168,-87,ug
74,16,calm,207,-138,ug
74,17,disappointed,-204,45,ug
74,18,happy,238,107,ug
74,19,quiet,235,-139,ug
74,20,disgusted,-174,176,ug
75,1,neutral,1,-1,ug
75,2,quiet,1,-91,ug
75,3,sluggish,-71,-184,ug
75,4,disappointed,-137,20,ug
75,5,happy,167,50,ug
75,6,enthusiastic,65,90,ug
75,7,surprised,16,157,ug
75,8,afraid,-132,185,ug
75,9,nervous,-76,92,ug
75,10,angry,-190,138,ug
75,11,satisfied,121,-3,ug
75,12,sleepy,-1,-185,ug
75,13,relaxed,2,-101,ug
75,14,sad,-97,-105,ug
75,15,still,0,-83,ug
75,16,disgusted,-158,32,ug
75,17,aroused,31,180,ug
75,18,annoyed,-164,77,ug
75,19,peppy,90,169,ug
75,20,calm,36,-77,ug
76,1,peppy,32,1,ug
76,2,nervous,-164,-1,ug
76,3,annoyed,-200,2,ug
76,4,disappointed,-210,1,ug
76,5,neutral,1,2,ug
76,6,still,-92,0,ug
76,7,disgusted,-205,0,ug
76,8,enthusiastic,183,1,ug
76,9,relaxed,166,3,ug
76,10,sluggish,-183,5,ug
76,11,surprised,-1,104,ug
76,12,happy,175,0,ug
76,13,calm,184,4,ug
76,14,sleepy,-1,-101,ug
76,15,satisfied,-1,108,ug
76,16,quiet,167,0,ug
76,17,aroused,1,217,ug
76,18,afraid,-170,3,ug
76,19,angry,-200,-1,ug
76,20,sad,-204,2,ug
77,1,happy,124,110,ug
77,2,annoyed,-137,-133,ug
77,3,nervous,-154,118,ug
77,4,still,82,-127,ug
77,5,sleepy,-151,-100,ug
77,6,afraid,-154,152,ug
77,7,neutral,1,-1,ug
77,8,sluggish,-135,-137,ug
77,9,disappointed,-183,-177,ug
77,10,sad,-153,-131,ug
77,11,angry,-176,153,ug
77,12,calm,102,-64,ug
77,13,enthusiastic,100,139,ug
77,14,surprised,25,200,ug
77,15,quiet,21,-27,ug
77,16,peppy,65,58,ug
77,17,disgusted,-181,146,ug
77,18,aroused,1,238,ug
77,19,satisfied,115,113,ug
77,20,relaxed,110,-130,ug
78,1,relaxed,184,-187,ug
78,2,satisfied,232,-57,ug
78,3,aroused,1,170,ug
78,4,sleepy,0,-202,ug
78,5,sad,-221,-35,ug
78,6,afraid,-201,205,ug
78,7,surprised,111,230,ug
78,8,happy,213,92,ug
78,9,nervous,-223,77,ug
78,10,peppy,78,89,ug
78,11,enthusiastic,196,121,ug
78,12,disappointed,-161,-112,ug
78,13,angry,-196,184,ug
78,14,sluggish,-137,-201,ug
78,15,calm,206,-219,ug
78,16,annoyed,-86,173,ug
78,17,still,55,-146,ug
78,18,quiet,26,-200,ug
78,19,disgusted,-173,29,ug
78,20,neutral,-1,1,ug
79,1,sad,-159,37,ug
79,2,satisfied,160,152,ug
79,3,enthusiastic,167,129,ug
79,4,disgusted,-141,60,ug
79,5,annoyed,-141,-47,ug
79,6,nervous,-137,45,ug
79,7,calm,194,-106,ug
79,8,sluggish,-149,-129,ug
79,9,neutral,0,1,ug
79,10,quiet,194,-96,ug
79,11,aroused,-3,237,ug
79,12,sleepy,-52,-74,ug
79,13,angry,-104,87,ug
79,14,relaxed,236,-27,ug
79,15,surprised,122,75,ug
79,16,disappointed,-150,-33,ug
79,17,happy,157,179,ug
79,18,peppy,100,94,ug
79,19,still,30,2,ug
79,20,afraid,-181,61,ug
80,1,sad,-225,-166,ug
80,2,surprised,1,213,ug
80,3,quiet,5,-217,ug
80,4,annoyed,-160,103,ug
80,5,sleepy,-88,-231,ug
80,6,aroused,3,242,ug
80,7,disappointed,-240,34,ug
80,8,satisfied,222,99,ug
80,9,relaxed,216,-165,ug
80,10,happy,224,237,ug
80,11,angry,-230,225,ug
80,12,calm,140,-238,ug
80,13,neutral,0,-1,ug
80,14,sluggish,-228,-219,ug
80,15,enthusiastic,220,231,ug
80,16,nervous,-222,58,ug
80,17,afraid,-240,241,ug
80,18,peppy,227,229,ug
80,19,disgusted,-222,214,ug
80,20,still,2,-218,ug
81,1,neutral,0,1,ug
81,2,nervous,-176,172,ug
81,3,sad,-161,-126,ug
81,4,happy,179,0,ug
81,5,surprised,0,244,ug
81,6,relaxed,1,-239,ug
81,7,quiet,0,-247,ug
81,8,disgusted,-168,2,ug
81,9,disappointed,-121,-39,ug
81,10,angry,-108,140,ug
81,11,satisfied,142,-1,ug
81,12,afraid,-158,17,ug
81,13,annoyed,-71,48,ug
81,14,still,-1,0,ug
81,15,enthusiastic,226,2,ug
81,16,aroused,2,247,ug
81,17,peppy,31,130,ug
81,18,sluggish,-26,-113,ug
81,19,sleepy,-1,-244,ug
81,20,calm,0,-1,ug
82,1,sluggish,-135,-128,ug
82,2,relaxed,184,29,ug
82,3,quiet,94,20,ug
82,4,happy,185,199,ug
82,5,peppy,144,161,ug
82,6,surprised,150,120,ug
82,7,nervous,-195,213,ug
82,8,aroused,8,223,ug
82,9,sleepy,16,12,ug
82,10,disgusted,-244,244,ug
82,11,disappointed,-61,-89,ug
82,12,calm,93,17,ug
82,13,angry,-216,230,ug
82,14,afraid,-234,233,ug
82,15,still,-1,1,ug
82,16,satisfied,240,68,ug
82,17,neutral,2,0,ug
82,18,sad,-110,-75,ug
82,19,enthusiastic,207,204,ug
82,20,annoyed,-131,137,ug
83,1,surprised,10,156,ug
83,2,nervous,-148,128,ug
83,3,satisfied,218,-7,ug
83,4,calm,18,-200,ug
83,5,happy,119,125,ug
83,6,angry,-155,146,ug
83,7,quiet,-1,-170,ug
83,8,aroused,-1,217,ug
83,9,still,0,-206,ug
83,10,disappointed,-105,-19,ug
83,11,afraid,-200,104,ug
83,12,relaxed,153,-149,ug
83,13,sleepy,2,-223,ug
83,14,annoyed,-209,155,ug
83,15,sluggish,-56,-111,ug
83,16,enthusiastic,202,207,ug
83,17,disgusted,-217,56,ug
83,18,sad,-176,1,ug
83,19,neutral,1,3,ug
83,20,peppy,140,15,ug
85,1,sluggish,177,197,ug
85,2,surprised,197,204,ug
85,3,disappointed,-223,-232,ug
85,4,sad,-213,-228,ug
85,5,sleepy,135,238,ug
85,6,annoyed,-199,218,ug
85,7,neutral,-1,2,ug
85,8,happy,220,240,ug
85,9,still,-10,0,ug
85,10,calm,113,6,ug
85,11,disgusted,-201,131,ug
85,12,relaxed,153,235,ug
85,13,angry,-179,206,ug
85,14,peppy,160,165,ug
85,15,afraid,-195,214,ug
85,16,satisfied,117,204,ug
85,17,quiet,-5,-2,ug
85,18,nervous,-156,190,ug
85,19,enthusiastic,177,227,ug
85,20,aroused,203,228,ug
86,1,annoyed,-142,191,ug
86,2,sleepy,-2,-183,ug
86,3,happy,199,211,ug
86,4,sad,-108,142,ug
86,5,disgusted,-147,202,ug
86,6,peppy,177,181,ug
86,7,still,7,-98,ug
86,8,surprised,21,206,ug
86,9,satisfied,177,190,ug
86,10,nervous,-13,218,ug
86,11,aroused,5,226,ug
86,12,neutral,1,1,ug
86,13,angry,-206,227,ug
86,14,disappointed,-196,112,ug
86,15,enthusiastic,120,200,ug
86,16,relaxed,158,-193,ug
86,17,afraid,-76,176,ug
86,18,calm,5,-173,ug
86,19,quiet,37,-4,ug
86,20,sluggish,-36,-195,ug
87,1,sleepy,-1,-234,ug
87,2,happy,234,1,ug
87,3,sad,-236,-1,ug
87,4,annoyed,-133,178,ug
87,5,disgusted,-232,-1,ug
87,6,enthusiastic,239,195,ug
87,7,still,0,-235,ug
87,8,nervous,-2,217,ug
87,9,surprised,2,207,ug
87,10,angry,-230,212,ug
87,11,peppy,126,206,ug
87,12,aroused,0,236,ug
87,13,neutral,0,0,ug
87,14,calm,1,-233,ug
87,15,disappointed,-132,0,ug
87,16,sluggish,2,-234,ug
87,17,quiet,3,-212,ug
87,18,afraid,-240,238,ug
87,19,relaxed,0,-240,ug
87,20,satisfied,237,3,ug
88,1,disgusted,-188,67,ug
88,2,sleepy,-23,-228,ug
88,3,calm,234,-241,ug
88,4,aroused,1,237,ug
88,5,still,3,-235,ug
88,6,angry,-238,236,ug
88,7,nervous,-126,175,ug
88,8,neutral,1,-1,ug
88,9,annoyed,-77,65,ug
88,10,surprised,102,236,ug
88,11,sad,-187,-244,ug
88,12,peppy,229,235,ug
88,13,satisfied,238,-4,ug
88,14,enthusiastic,106,237,ug
88,15,sluggish,-56,-241,ug
88,16,afraid,-163,47,ug
88,17,quiet,2,-239,ug
88,18,relaxed,137,-240,ug
88,19,happy,227,42,ug
88,20,disappointed,-100,-123,ug
89,1,satisfied,67,45,ug
89,2,afraid,-129,138,ug
89,3,happy,180,59,ug
89,4,still,-1,-90,ug
89,5,sluggish,-73,-172,ug
89,6,annoyed,-75,169,ug
89,7,aroused,-1,187,ug
89,8,calm,57,-52,ug
89,9,sad,-176,42,ug
89,10,disappointed,-125,-1,ug
89,11,nervous,-67,152,ug
89,12,quiet,0,-66,ug
89,13,angry,-179,175,ug
89,14,neutral,0,-2,ug
89,15,sleepy,1,-81,ug
89,16,relaxed,112,-92,ug
89,17,surprised,-1,162,ug
89,18,peppy,96,96,ug
89,19,enthusiastic,91,161,ug
89,20,disgusted,-173,195,ug
90,1,enthusiastic,146,163,ug
90,2,aroused,228,234,ug
90,3,still,-1,3,ug
90,4,happy,242,3,ug
90,5,surprised,19,157,ug
90,6,disgusted,-220,30,ug
90,7,neutral,-2,2,ug
90,8,annoyed,-179,244,ug
90,9,disappointed,-97,2,ug
90,10,sad,-172,1,ug
90,11,angry,-182,103,ug
90,12,relaxed,180,-202,ug
90,13,sleepy,4,-230,ug
90,14,satisfied,1,2,ug
90,15,nervous,-88,73,ug
90,16,peppy,62,60,ug
90,17,quiet,1,-173,ug
90,18,calm,3,-237,ug
90,19,sluggish,-103,-229,ug
90,20,afraid,-96,182,ug
91,1,disgusted,-63,-57,ug
91,2,sluggish,-130,-144,ug
91,3,still,0,-1,ug
91,4,disappointed,-92,-3,ug
91,5,quiet,0,1,ug
91,6,angry,-105,120,ug
91,7,peppy,79,94,ug
91,8,calm,0,0,ug
91,9,nervous,-26,34,ug
91,10,satisfied,51,1,ug
91,11,aroused,2,53,ug
91,12,enthusiastic,45,40,ug
91,13,sleepy,66,-75,ug
91,14,happy,28,0,ug
91,15,afraid,-79,8,ug
91,16,annoyed,-51,-43,ug
91,17,neutral,1,0,ug
91,18,surprised,1,61,ug
91,19,relaxed,67,-1,ug
91,20,sad,-131,-2,ug
92,1,sad,-151,127,ug
92,2,angry,-102,118,ug
92,3,quiet,93,52,ug
92,4,enthusiastic,105,66,ug
92,5,annoyed,-138,125,ug
92,6,still,107,-38,ug
92,7,aroused,1,-2,ug
92,8,neutral,3,1,ug
92,9,calm,152,-18,ug
92,10,peppy,123,27,ug
92,11,sleepy,-85,-51,ug
92,12,nervous,-129,-123,ug
92,13,surprised,4,-22,ug
92,14,disappointed,-200,224,ug
92,15,satisfied,58,22,ug
92,16,disgusted,-117,57,ug
92,17,sluggish,-144,-123,ug
92,18,happy,156,99,ug
92,19,relaxed,150,-32,ug
92,20,afraid,-101,33,ug
93,1,sad,-168,-174,ug
93,2,peppy,175,87,ug
93,3,afraid,-166,139,ug
93,4,aroused,225,247,ug
93,5,disgusted,-144,-249,ug
93,6,happy,219,33,ug
93,7,satisfied,223,6,ug
93,8,sleepy,0,2,ug
93,9,calm,149,-137,ug
93,10,enthusiastic,193,124,ug
93,11,relaxed,1,-1,ug
93,12,annoyed,-175,76,ug
93,13,disappointed,-199,-164,ug
93,14,sluggish,-26,-215,ug
93,15,nervous,-197,-84,ug
93,16,angry,-187,177,ug
93,17,still,0,0,ug
93,18,quiet,1,2,ug
93,19,surprised,226,161,ug
93,20,neutral,0,1,ug
